dimension,auc_mean,auc_std,estimator
100,0.9249795751633986,0.035899873703583315,GaussianNB(var_smoothing=2.3249514233226356)
101,0.924922385620915,0.03478142036487816,GaussianNB(var_smoothing=2.3249514233226356)
102,0.9242279411764706,0.035477137813985996,GaussianNB(var_smoothing=2.3249514233226356)
103,0.9250122549019606,0.03655898347523248,GaussianNB(var_smoothing=0.5289772295837013)
104,0.9256658496732024,0.036269973964559866,GaussianNB(var_smoothing=0.5289772295837013)
105,0.9236029411764705,0.036335281668682606,GaussianNB(var_smoothing=2.3249514233226356)
106,0.919812091503268,0.04014259370760808,GaussianNB(var_smoothing=0.5289772295837013)
107,0.919812091503268,0.04024887019624264,GaussianNB(var_smoothing=0.5289772295837013)
108,0.9210580065359476,0.03969605220881291,GaussianNB(var_smoothing=2.3249514233226356)
109,0.9211192810457515,0.040322352173144456,GaussianNB(var_smoothing=0.5289772295837013)
110,0.9204044117647058,0.03876718461754464,GaussianNB(var_smoothing=2.3249514233226356)
111,0.9191993464052286,0.041832458826540665,GaussianNB(var_smoothing=0.5289772295837013)
112,0.9198120915032678,0.04153953837526473,GaussianNB(var_smoothing=0.5289772295837013)
113,0.9217728758169933,0.04005861921387489,GaussianNB(var_smoothing=0.5289772295837013)
114,0.9217728758169933,0.040058619213874894,GaussianNB(var_smoothing=0.5289772295837013)
115,0.9236968954248367,0.04025738278567553,GaussianNB(var_smoothing=2.3249514233226356)
116,0.9237336601307188,0.03919144556486416,GaussianNB(var_smoothing=0.5289772295837013)
117,0.9243872549019606,0.038655728682966344,GaussianNB(var_smoothing=0.5289772295837013)
118,0.9250040849673203,0.0387597166201684,GaussianNB(var_smoothing=2.3249514233226356)
119,0.9244281045751632,0.039919976073717445,GaussianNB(var_smoothing=0.5289772295837013)
120,0.9230514705882353,0.038524711730065116,GaussianNB(var_smoothing=0.5289772295837013)
121,0.9230514705882351,0.03940181713936253,GaussianNB(var_smoothing=0.5289772295837013)
122,0.925081699346405,0.04024105433207613,GaussianNB(var_smoothing=0.5289772295837013)
123,0.9264297385620914,0.03975638699412252,GaussianNB(var_smoothing=0.5289772295837013)
124,0.9290849673202614,0.03965583938614584,GaussianNB(var_smoothing=0.5289772295837013)
125,0.9310294117647059,0.038881229679104894,GaussianNB(var_smoothing=0.5289772295837013)
126,0.9336151960784314,0.03781894624299266,GaussianNB(var_smoothing=0.5289772295837013)
127,0.9335334967320261,0.03716682076404391,GaussianNB(var_smoothing=0.5289772295837013)
128,0.9341993464052287,0.03811810290258824,GaussianNB(var_smoothing=0.5289772295837013)
129,0.9355882352941176,0.03821294595754592,GaussianNB(var_smoothing=0.5289772295837013)
130,0.9341993464052287,0.03789330183413052,GaussianNB(var_smoothing=0.5289772295837013)
131,0.9360906862745099,0.037812154178452496,GaussianNB(var_smoothing=0.5289772295837013)
132,0.9361192810457517,0.03736907831507893,GaussianNB(var_smoothing=0.5289772295837013)
133,0.9354656862745099,0.037332050358360465,GaussianNB(var_smoothing=0.5289772295837013)
134,0.9387867647058823,0.03678535753487466,GaussianNB(var_smoothing=0.5289772295837013)
135,0.9361478758169935,0.039283465603922256,GaussianNB(var_smoothing=0.5289772295837013)
136,0.9361478758169935,0.03829225988833128,GaussianNB(var_smoothing=0.5289772295837013)
137,0.9367728758169935,0.03764060902249408,GaussianNB(var_smoothing=0.5289772295837013)
138,0.9373529411764705,0.030189556810669198,GaussianNB(var_smoothing=2.3249514233226356)
139,0.9380187908496731,0.03162143650975205,GaussianNB(var_smoothing=2.3249514233226356)
140,0.9373651960784313,0.03267999412686019,GaussianNB(var_smoothing=2.3249514233226356)
141,0.9380596405228758,0.0319569583436672,GaussianNB(var_smoothing=2.3249514233226356)
142,0.9387132352941177,0.031813184442478916,GaussianNB(var_smoothing=2.3249514233226356)
143,0.9367116013071894,0.03169914663074642,GaussianNB(var_smoothing=2.3249514233226356)
144,0.9380187908496731,0.029632759802029434,GaussianNB(var_smoothing=2.3249514233226356)
145,0.9386723856209149,0.02994694000226704,GaussianNB(var_smoothing=2.3249514233226356)
146,0.9373937908496732,0.0298710519651362,GaussianNB(var_smoothing=2.3249514233226356)
147,0.9393954248366013,0.029964861161675106,GaussianNB(var_smoothing=2.3249514233226356)
148,0.939938725490196,0.028005327889096175,GaussianNB(var_smoothing=2.3249514233226356)
149,0.9412867647058822,0.02920473414465018,GaussianNB(var_smoothing=2.3249514233226356)
150,0.9406617647058824,0.0297668527449886,GaussianNB(var_smoothing=2.3249514233226356)
151,0.9419403594771241,0.028678251450670583,GaussianNB(var_smoothing=2.3249514233226356)
152,0.9432883986928104,0.0277721306375298,GaussianNB(var_smoothing=2.3249514233226356)
153,0.9400081699346405,0.027372135496451934,GaussianNB(var_smoothing=2.3249514233226356)
154,0.9406617647058824,0.02762515863588524,GaussianNB(var_smoothing=2.3249514233226356)
155,0.9412745098039215,0.025670236265873128,GaussianNB(var_smoothing=2.3249514233226356)
156,0.9380351307189543,0.027231952623593965,GaussianNB(var_smoothing=2.3249514233226356)
157,0.941343954248366,0.02872267409116212,GaussianNB(var_smoothing=2.3249514233226356)
158,0.941343954248366,0.02872267409116212,GaussianNB(var_smoothing=2.3249514233226356)
159,0.9420383986928105,0.02936960514364333,GaussianNB(var_smoothing=2.3249514233226356)
160,0.941343954248366,0.02872267409116212,GaussianNB(var_smoothing=2.3249514233226356)
161,0.9427328431372549,0.030302046656880383,GaussianNB(var_smoothing=2.3249514233226356)
162,0.9427736928104574,0.03167605168983029,GaussianNB(var_smoothing=2.3249514233226356)
163,0.9427736928104575,0.031078824671659025,GaussianNB(var_smoothing=2.3249514233226356)
164,0.94281454248366,0.031074281965030707,GaussianNB(var_smoothing=2.3249514233226356)
165,0.940077614379085,0.02982967468269159,GaussianNB(var_smoothing=2.3249514233226356)
166,0.9427736928104575,0.029672480819317924,GaussianNB(var_smoothing=2.3249514233226356)
167,0.9421078431372549,0.02943248181038072,GaussianNB(var_smoothing=2.3249514233226356)
168,0.9433169934640523,0.029308774838619645,GaussianNB(var_smoothing=2.3249514233226356)
169,0.9439705882352941,0.030046122895418748,GaussianNB(var_smoothing=2.3249514233226356)
170,0.9406086601307189,0.026185784097569435,GaussianNB(var_smoothing=2.3249514233226356)
171,0.9392892156862744,0.027168133392254046,GaussianNB(var_smoothing=2.3249514233226356)
172,0.9392892156862744,0.027168133392254046,GaussianNB(var_smoothing=2.3249514233226356)
173,0.9384885620915033,0.02378022105333116,GaussianNB(var_smoothing=0.5289772295837013)
174,0.9385580065359479,0.02472479544222249,GaussianNB(var_smoothing=0.5289772295837013)
175,0.9372099673202616,0.025003660516860027,GaussianNB(var_smoothing=0.5289772295837013)
176,0.9378635620915035,0.024669445037531348,GaussianNB(var_smoothing=0.5289772295837013)
177,0.9385580065359479,0.025324929103028755,GaussianNB(var_smoothing=0.5289772295837013)
178,0.9379044117647061,0.026325581007286884,GaussianNB(var_smoothing=0.5289772295837013)
179,0.9392116013071897,0.02513030228678354,GaussianNB(var_smoothing=0.5289772295837013)
180,0.9392116013071897,0.02513030228678354,GaussianNB(var_smoothing=0.5289772295837013)
181,0.9379942810457516,0.029269059948865365,GaussianNB(var_smoothing=2.3249514233226356)
182,0.9386478758169934,0.028520517795229506,GaussianNB(var_smoothing=2.3249514233226356)
183,0.9398651960784313,0.026859761030147863,GaussianNB(var_smoothing=0.5289772295837013)
184,0.9405187908496732,0.027589498220296,GaussianNB(var_smoothing=0.5289772295837013)
185,0.9405187908496732,0.027589498220296,GaussianNB(var_smoothing=0.5289772295837013)
186,0.9398651960784313,0.02855569488027695,GaussianNB(var_smoothing=0.5289772295837013)
187,0.9392116013071895,0.02783594238380335,GaussianNB(var_smoothing=0.5289772295837013)
188,0.9385580065359477,0.02723859425416937,GaussianNB(var_smoothing=0.5289772295837013)
189,0.9385580065359477,0.02723859425416937,GaussianNB(var_smoothing=0.5289772295837013)
190,0.9406903594771242,0.02716329697388676,GaussianNB(var_smoothing=2.3249514233226356)
191,0.9411151960784313,0.027184536771824846,GaussianNB(var_smoothing=0.5289772295837013)
192,0.9439174836601307,0.027926890064453896,GaussianNB(var_smoothing=2.3249514233226356)
193,0.9432230392156862,0.027818600157866732,GaussianNB(var_smoothing=2.3249514233226356)
194,0.943157679738562,0.02768783044951846,GaussianNB(var_smoothing=0.5289772295837013)
195,0.9418096405228757,0.027584639797435865,GaussianNB(var_smoothing=0.5289772295837013)
196,0.9412622549019607,0.028871955167444997,GaussianNB(var_smoothing=2.3249514233226356)
197,0.9412254901960783,0.027924717087671667,GaussianNB(var_smoothing=0.5289772295837013)
198,0.9405718954248364,0.028448721323987184,GaussianNB(var_smoothing=0.5289772295837013)
199,0.9418790849673201,0.02721859307777018,GaussianNB(var_smoothing=0.5289772295837013)
200,0.9412254901960783,0.02776651059457216,GaussianNB(var_smoothing=0.5289772295837013)
201,0.9425326797385619,0.027887020865644707,GaussianNB(var_smoothing=0.5289772295837013)
202,0.9412254901960783,0.028072523142715092,GaussianNB(var_smoothing=0.5289772295837013)
203,0.9405310457516338,0.02858095954952948,GaussianNB(var_smoothing=0.5289772295837013)
204,0.9405310457516338,0.02858095954952948,GaussianNB(var_smoothing=0.5289772295837013)
205,0.9418382352941175,0.02735873004118511,GaussianNB(var_smoothing=0.5289772295837013)
206,0.9418382352941175,0.02735873004118511,GaussianNB(var_smoothing=0.5289772295837013)
207,0.9411437908496729,0.026657839473588865,GaussianNB(var_smoothing=0.5289772295837013)
208,0.9412009803921567,0.0296957524683418,GaussianNB(var_smoothing=0.5289772295837013)
209,0.9392401960784312,0.030224144012797723,GaussianNB(var_smoothing=0.5289772295837013)
210,0.9413235294117646,0.03272149701315647,GaussianNB(var_smoothing=0.5289772295837013)
211,0.9446037581699345,0.02962581227336741,GaussianNB(var_smoothing=0.5289772295837013)
212,0.9459517973856209,0.03282231179927227,GaussianNB(var_smoothing=0.5289772295837013)
213,0.9425204248366011,0.0304613602728953,GaussianNB(var_smoothing=0.5289772295837013)
214,0.9418668300653593,0.030938510437800895,GaussianNB(var_smoothing=0.5289772295837013)
215,0.9438276143790848,0.03076308826610005,GaussianNB(var_smoothing=0.5289772295837013)
216,0.9452165032679737,0.031686312100665394,GaussianNB(var_smoothing=0.5289772295837013)
217,0.9452859477124183,0.03280254804184436,GaussianNB(var_smoothing=0.5289772295837013)
218,0.9452165032679737,0.03075958394013814,GaussianNB(var_smoothing=0.5289772295837013)
219,0.9452165032679737,0.03075958394013814,GaussianNB(var_smoothing=0.5289772295837013)
220,0.94390931372549,0.030485640375613545,GaussianNB(var_smoothing=0.5289772295837013)
221,0.9432557189542482,0.030746300764585517,GaussianNB(var_smoothing=0.5289772295837013)
222,0.9446037581699345,0.03136533806400231,GaussianNB(var_smoothing=0.5289772295837013)
223,0.9439501633986926,0.03176785586846824,GaussianNB(var_smoothing=0.5289772295837013)
224,0.9446446078431372,0.03288979899313384,GaussianNB(var_smoothing=0.5289772295837013)
225,0.9466053921568627,0.033844630714165935,GaussianNB(var_smoothing=0.5289772295837013)
226,0.9466053921568627,0.032688920534016196,GaussianNB(var_smoothing=0.5289772295837013)
227,0.947953431372549,0.03162960652072451,GaussianNB(var_smoothing=0.5289772295837013)
228,0.9472998366013071,0.031014079400306684,GaussianNB(var_smoothing=0.5289772295837013)
229,0.9486478758169934,0.030258268418855438,GaussianNB(var_smoothing=0.5289772295837013)
230,0.9486478758169934,0.031093811968088823,GaussianNB(var_smoothing=0.5289772295837013)
231,0.9493014705882352,0.03086032327356977,GaussianNB(var_smoothing=0.5289772295837013)
232,0.9472998366013071,0.03275578595526505,GaussianNB(var_smoothing=0.5289772295837013)
233,0.9479942810457516,0.03216730827985533,GaussianNB(var_smoothing=0.5289772295837013)
234,0.9479942810457516,0.03216730827985533,GaussianNB(var_smoothing=0.5289772295837013)
235,0.9479942810457516,0.03216730827985533,GaussianNB(var_smoothing=0.5289772295837013)
236,0.9479942810457516,0.03216730827985533,GaussianNB(var_smoothing=0.5289772295837013)
237,0.9480351307189542,0.03251853854400228,GaussianNB(var_smoothing=0.5289772295837013)
238,0.9493423202614378,0.032347475781597336,GaussianNB(var_smoothing=0.5289772295837013)
239,0.9493423202614378,0.032347475781597336,GaussianNB(var_smoothing=0.5289772295837013)
240,0.9499959150326797,0.03197564864499057,GaussianNB(var_smoothing=0.5289772295837013)
241,0.9499959150326797,0.03197564864499057,GaussianNB(var_smoothing=0.5289772295837013)
242,0.9493709150326797,0.03310989467000368,GaussianNB(var_smoothing=0.5289772295837013)
243,0.9500245098039215,0.032876349943379596,GaussianNB(var_smoothing=0.5289772295837013)
244,0.9500245098039215,0.032876349943379596,GaussianNB(var_smoothing=0.5289772295837013)
245,0.9493709150326797,0.03310989467000368,GaussianNB(var_smoothing=0.5289772295837013)
246,0.9500245098039215,0.032876349943379596,GaussianNB(var_smoothing=0.5289772295837013)
247,0.9500245098039215,0.032876349943379596,GaussianNB(var_smoothing=0.5289772295837013)
248,0.9487173202614378,0.03345691579879748,GaussianNB(var_smoothing=0.5289772295837013)
249,0.9487173202614378,0.03345691579879748,GaussianNB(var_smoothing=0.5289772295837013)
250,0.9486070261437908,0.03336306849471967,GaussianNB(var_smoothing=0.5289772295837013)
251,0.9472998366013071,0.03337251022799639,GaussianNB(var_smoothing=0.5289772295837013)
252,0.9479942810457516,0.03366584348731225,GaussianNB(var_smoothing=0.5289772295837013)
253,0.9486478758169934,0.033335177775207205,GaussianNB(var_smoothing=0.5289772295837013)
254,0.9472998366013071,0.03337251022799638,GaussianNB(var_smoothing=0.5289772295837013)
255,0.947953431372549,0.03305264390371519,GaussianNB(var_smoothing=0.5289772295837013)
256,0.9486070261437908,0.03284690928205854,GaussianNB(var_smoothing=0.5289772295837013)
